global_id,ID,название,IsNetObject,OperatingCompany,TypeObject,округ,район,адрес,телефон,SeatsCount,SocialPrivileges,Longitude_WGS84,Latitude_WGS84,geoData
637532432,000026771,Чехов,нет,,ресторан,Центральный,Тверской,"город Москва, Камергерский переулок, дом 3, строение 1",(495) 229-06-16,40,нет,37.6130411669300000,55.7598696692578000,"{type=Point, coordinates=[37.61304116693, 55.7598696692578]}"
637532447,000074895,Чайхона №1,да,Чайхона №1,ресторан,Центральный,Тверской,"город Москва, Пушкинская площадь, дом 2",(495) 255-11-66,500,нет,37.6070526523624000,55.7661804856090000,"{type=Point, coordinates=[37.6070526523624, 55.766180485609]}"
637532462,000026857,Гарден,нет,,ресторан,Северный,Хорошёвский,"город Москва, 3-я Песчаная улица, дом 2",(499) 725-09-05,80,нет,37.5176671633912000,55.7929292922072000,"{type=Point, coordinates=[37.5176671633912, 55.7929292922072]}"
637532464,000026128,Golden Palace,нет,,ресторан,Северный,Беговой,"город Москва, 3-я улица Ямского Поля, дом 15",(499) 257-62-30,98,нет,37.5793459221616000,55.7825522232896000,"{type=Point, coordinates=[37.5793459221616, 55.7825522232896]}"
637532465,000058558,Дача Гашека,нет,,ресторан,Центральный,Тверской,"город Москва, 1-я Брестская улица, дом 43",(495) 135-82-03,48,нет,37.5876059034255000,55.7735946803525000,"{type=Point, coordinates=[37.5876059034255, 55.7735946803525]}"
637532485,00117363,Хмель и Эль,нет,,ресторан,Центральный,Тверской,"город Москва, Трёхпрудный переулок, дом 4, строение 1",(495) 650-30-57,60,нет,37.5987053000000000,55.7650170000000000,"{type=Point, coordinates=[37.5987053, 55.765017]}"
637532488,000026787,ТАН,нет,,ресторан,Центральный,Тверской,"город Москва, Оружейный переулок, дом 13, строение 1",(495) 251-22-25,175,нет,37.5996759512215000,55.7717741261563000,"{type=Point, coordinates=[37.5996759512215, 55.7717741261563]}"
637532507,00154224,Обломов,нет,,ресторан,Центральный,Замоскворечье,"город Москва, 1-й Монетчиковский переулок, дом 5, строение 1",(495) 953-68-28,75,нет,37.6283040958829460,55.7322043545994890,"{type=Point, coordinates=[37.628304095882946, 55.73220435459949]}"
637532508,000026371,Ресторан «Иль Асадор»,нет,,ресторан,Центральный,Замоскворечье,"город Москва, улица Большая Ордынка, дом 45, строение 3",(916) 882-03-00,175,нет,37.6246151799262800,55.7349279694838130,"{type=Point, coordinates=[37.62461517992628, 55.73492796948381]}"
637532512,00154355,Чайхона СУНЖА,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 36",(917) 585-88-17,100,нет,37.6279997032463600,55.7389679844104510,"{type=Point, coordinates=[37.62799970324636, 55.73896798441045]}"
637532516,00136274,Вареничная №1,да,Вареничная №1,ресторан,Центральный,Замоскворечье,"город Москва, Кожевническая улица, дом 1, строение 1",(919) 721-67-89,75,нет,37.6415814075290810,55.7309190736881770,"{type=Point, coordinates=[37.64158140752908, 55.73091907368818]}"
637532524,00125022,Ресторан Черрето Море,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 52, строение 1",(495) 951-74-25,80,нет,37.6274522718548920,55.7346258983454490,"{type=Point, coordinates=[37.62745227185489, 55.73462589834545]}"
637532525,000058809,FEEL ITALIAN,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 56, строение 4",(926) 219-91-80,20,нет,37.6272938572377740,55.7337946914326070,"{type=Point, coordinates=[37.627293857237774, 55.73379469143261]}"
637532538,00119624,Bar BQ Cafe,нет,,ресторан,Центральный,Замоскворечье,"город Москва, Пятницкая улица, дом 25, строение 1Д",(495) 258-09-95,240,нет,37.6288100000000000,55.7415210000000000,"{type=Point, coordinates=[37.62881, 55.741521]}"
637532558,000019883,Солнечный очаг,нет,,ресторан,Западный,Солнцево,"город Москва, улица Богданова, дом 56Б",(495) 439-00-11,60,нет,37.3926107006582000,55.6477025144488000,"{type=Point, coordinates=[37.3926107006582, 55.6477025144488]}"
637532585,000025853,ТопХолл,нет,,ресторан,Зеленоградский,Савёлки,"город Москва, город Зеленоград, Центральная площадь, дом 1",(499) 735-02-53,50,нет,37.2206072759974000,55.9894535914659000,"{type=Point, coordinates=[37.2206072759974, 55.9894535914659]}"
637532610,000067797,Ресторан «Тануки»,да,Тануки,ресторан,Северо-Восточный,Алексеевский,"город Москва, улица Космонавтов, дом 15",(910) 426-86-66,174,нет,37.6603810239233000,55.8216324339380000,"{type=Point, coordinates=[37.6603810239233, 55.821632433938]}"
637532611,000067798,Ресторан «Ерш»,нет,,ресторан,Северо-Восточный,Алексеевский,"город Москва, улица Космонавтов, дом 15",(495) 683-30-62,146,нет,37.6604193160364000,55.8216696043312000,"{type=Point, coordinates=[37.6604193160364, 55.8216696043312]}"
637532638,000023991,АМАДЕУС,нет,,ресторан,Западный,Дорогомилово,"город Москва, площадь Европы, дом 2",(495) 941-80-97,25,нет,37.5666289077566800,55.7416661180880480,"{type=Point, coordinates=[37.56662890775668, 55.74166611808805]}"
637532639,000027026,РУМ СЕРВИС,нет,,ресторан,Западный,Дорогомилово,"город Москва, площадь Европы, дом 2",(495) 941-80-20,1200,нет,37.5666289077566800,55.7416661180880480,"{type=Point, coordinates=[37.56662890775668, 55.74166611808805]}"
637532642,000027142,СУМОСАН,нет,,ресторан,Западный,Дорогомилово,"город Москва, площадь Европы, дом 2",(495) 941-88-41,50,нет,37.5678498989305000,55.7415546287474000,"{type=Point, coordinates=[37.5678498989305, 55.7415546287474]}"
637532644,000026340,РУССКИЙ,нет,,ресторан,Западный,Дорогомилово,"город Москва, площадь Европы, дом 2",(495) 941-80-97,25,нет,37.5666289077566800,55.7416661180880480,"{type=Point, coordinates=[37.56662890775668, 55.74166611808805]}"
637532668,00127912,Blaсk Thai,нет,,ресторан,Центральный,Тверской,"город Москва, Большой Путинковский переулок, дом 5",(905) 781-86-71,120,нет,37.6076038489293440,55.7672273059604110,"{type=Point, coordinates=[37.607603848929344, 55.76722730596041]}"
637532672,00156723,К11,нет,,ресторан,Центральный,Тверской,"город Москва, Малый Каретный переулок, дом 11, строение 2",(985) 764-72-93,100,нет,37.6146099094837400,55.7714157309522850,"{type=Point, coordinates=[37.61460990948374, 55.771415730952285]}"
637532728,000076662,Ресторан «Донна Маргарита»,нет,,ресторан,Центральный,Пресненский,"город Москва, улица 1905 Года, дом 2, строение 1",(499) 682-70-00,50,нет,37.5599948949300710,55.7554697465465310,"{type=Point, coordinates=[37.55999489493007, 55.75546974654653]}"
637532734,000022720,Тануки,да,Тануки,ресторан,Западный,Ново-Переделкино,"город Москва, Боровское шоссе, дом 31",(499) 530-82-19,170,нет,37.3615046964714000,55.6424312461515000,"{type=Point, coordinates=[37.3615046964714, 55.6424312461515]}"
637532735,000059397,Ёрш,да,Ёрш,ресторан,Западный,Ново-Переделкино,"город Москва, Боровское шоссе, дом 31",(499) 530-82-22,146,нет,37.3614830755739000,55.6424714551646000,"{type=Point, coordinates=[37.3614830755739, 55.6424714551646]}"
637532754,000026498,Ресторан «Старый фаэтон»,нет,,ресторан,Центральный,Пресненский,"город Москва, Поварская улица, дом 52/55, строение 2",(495) 202-58-02,68,нет,37.5861361823073000,55.7581566461475000,"{type=Point, coordinates=[37.5861361823073, 55.7581566461475]}"
637532782,000069785,Корчма Тарас Бульба,да,Корчма Тарас Бульба,ресторан,Юго-Восточный,Лефортово,"город Москва, Красноказарменная улица, дом 6",(499) 673-57-41,380,нет,37.6944900000000000,55.7583980000000000,"{type=Point, coordinates=[37.69449, 55.758398]}"
637532785,000027019,ГОСТИНИЦА ЛЕФОРТОВО,нет,,ресторан,Юго-Восточный,Лефортово,"город Москва, 1-й Краснокурсантский проезд, дом 1/4",(495) 918-03-30,200,нет,37.6897230000000000,55.7581170000000000,"{type=Point, coordinates=[37.689723, 55.758117]}"
637532793,000026755,САН-ДИЕГО,нет,,ресторан,Центральный,Таганский,"город Москва, Школьная улица, дом 13",(495) 671-01-11,55,нет,37.6708450000000070,55.7456767544166140,"{type=Point, coordinates=[37.67084500000001, 55.745676754416614]}"
637532833,000027786,ЦЕНТРАЛЬНЫЙ ДОМ УЧЕНЫХ РАН,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Пречистенка, дом 16/2",(499) 766-91-02,140,нет,37.5966040028306000,55.7432763834613000,"{type=Point, coordinates=[37.5966040028306, 55.7432763834613]}"
637532844,000026835,Консул,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Остоженка, дом 53/2, строение 1",(903) 509-71-88,50,нет,37.5953041638078000,55.7357680418676000,"{type=Point, coordinates=[37.5953041638078, 55.7357680418676]}"
637532855,000027789,ЦИМУС ФУД,нет,,ресторан,Центральный,Хамовники,"город Москва, Большой Саввинский переулок, дом 9, строение 2",(499) 248-07-73,55,нет,37.5691672362921000,55.7352817855335000,"{type=Point, coordinates=[37.5691672362921, 55.7352817855335]}"
637532870,00141323,Арчи,нет,,ресторан,Центральный,Хамовники,"город Москва, Комсомольский проспект, дом 42, строение 2",(916) 021-57-37,45,нет,37.5729234291044630,55.7217212977123070,"{type=Point, coordinates=[37.57292342910446, 55.72172129771231]}"
